StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q145,match timer_First Click,match timer_Last Click,match timer_Page Submit,match timer_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q28,get timer_First Click,get timer_Last Click,get timer_Page Submit,get timer_Click Count,Q186,under_ingroup1,under_ingroup2,under_ingroup3,over_outgroup1,over_outgroup2,over_outgroup3,group_check,over_ingroup1,over_ingroup2,over_ingroup3,under_outgroup1,under_outgroup2,under_outgroup3,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q20,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q84,Q141,Q142,Q143_1,Q144,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,fairness(new),Q31,guesstimate(new)_1,feedback (new),Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q76_First Click,Q76_Last Click,Q76_Page Submit,Q76_Click Count,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,Q78_First Click,Q78_Last Click,Q78_Page Submit,Q78_Click Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,pol_or,Q102,Q103,researcherID,studyID,Create New Field or Choose From Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions
2023-11-29 16:03:57,2023-11-29 16:20:22,0,73.104.3.163,100,985,1,2023-11-29 16:20:23,R_1QgqI1dNLm96npi,,,,,30.3341,-81.6544,anonymous,EN,1,,1,0,0,7.868,0,0,0,3.11,0,120,0,0,335.231,0,,,,,,,,1,18,18,14,17,17,13,0,0,23.141,0,1,5,426,48,Region #1,15,3,0,0,12.274,0,0,0,20.608,0,0,0,25.122,0,2,2.778,2.778,19.118,1,,1,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,I am not sure.,2,The system was messed up and no real chat ever took place but the process continued anyway even after a message appeared saying experiment had been terminated.,2,System had errors.,1,,,59,1,,7,6,1,1,6392NwKkvp,MoHi_Study1,,30,R_1QgqI1dNLm96npi,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator," *** Warning: Participant Player2-Underestimator timed out in stage 1. Survey terminated. *** Warning: Participant Player4-Underestimator timed out in stage 1. Survey terminated.",300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br>Player3-Overestimator: Anyone there
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:01:50,2023-11-29 16:20:29,0,73.100.82.247,100,1119,1,2023-11-29 16:20:30,R_1GICItYpji2SPsm,,,,,42.0774,-71.0446,anonymous,EN,1,654113b29db54ebe7243632a,1,0,0,11.785,0,0,0,3.008,0,120,313.944,313.944,318.317,1,,,,,,,,1,14,14,9,13,13,9,0,0,24.272,0,5,5,779,293,Region #2,14,3,0,0,13.195,0,0,0,21.472,0,0,0,25.108,0,,,,,,,,,,,,,,,2,5,8,no,0,0,15.005,0,,,,,,,,,,,,,To see how we would choose between very different options.,2,No one actually chatted,2,All I saw was a spinning image saying please wait,1,,no,67,1,,7,6,1,1,6392NwKkvp,MoHi_Study1,,24,R_1GICItYpji2SPsm,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator," *** Warning: Participant Player3-Overestimator timed out in stage 1. Survey terminated.",300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player1-Overestimator: well, no one else joined the chat so here I am. It was hard since the dots were here and then gone!
<br>",,chatLog,,,
2023-11-29 16:03:50,2023-11-29 16:20:48,0,216.105.67.66,100,1018,1,2023-11-29 16:20:48,R_2SHXx1UEVAJgWqF,,,,,45.2525,-122.6824,anonymous,EN,1,55900dcffdf99b3f7aada3f5,1,0,0,24.001,0,0,0,3.013,0,100,0,0,17.171,0,2,16,16,10,16,16,10,,,,,,,,0,0,22.224,0,1,4,595,213,Region #2,15,3,0,0,18.1,0,0,0,21.93,0,0,0,25.015,0,,,,,,,,,,,,,,,1,3,8,,,,,,,,,,0,0,15.007,0,,,,,"In order to preserve scientific integrity, I never think about the purpose of a study.",1,,2,"Not sure I understand the question; I didn't see a screen recording of a person. ",1,,,65,1,,7,2,1,1,6392NwKkvp,MoHi_Study1,,33,R_2SHXx1UEVAJgWqF,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player4-Underestimator: Hello
<br>Player3-Overestimator: Hi
<br>Player1-Overestimator: Hi!
<br>Player2-Underestimator: Hi
<br>Player1-Overestimator: I found it hard to estimate the number of dots, what about yall?
<br>Player2-Underestimator: Not enough tiime
<br>Player4-Underestimator: Yes, so did I. It went too fast lol
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:08:03,2023-11-29 16:20:54,0,50.245.121.81,100,770,1,2023-11-29 16:20:55,R_1DZvHz65heGOmVm,,,,,42.5586,-83.4773,anonymous,EN,1,613930f9c3c440ef9a34bf02,1,0,0,52.502,0,0,0,3.011,0,95,0,0,130.569,0,,,,,,,,1,16,16,12,13,13,9,0,0,21.804,0,1,1,795,361,Region #2,15,3,0,0,7.254,0,0,0,16.12,0,0,0,25.012,0,,,,,,,,,,,0,0,15.108,0,1,6,8,no thank you,,,,,,,,,,,,,,,,,"To see if people will pick doing the shorter tasks  ",2,I just felt that this is a great example of a study that the researchers could use AI.,1,,1,,No thank you,53,2,,7,2,2,1,6392NwKkvp,MoHi_Study1,,36,R_1DZvHz65heGOmVm,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player2-Underestimator: Hello
<br>Player1-Overestimator: Hello - I guess I am an over estimator
<br>Player1-Overestimator: Did not think that about myself
<br>Player2-Underestimator: What process did you use to guess your number?
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:06:23,2023-11-29 16:20:55,0,129.186.192.116,100,872,1,2023-11-29 16:20:56,R_2CNxI0cGuOhryIw,,,,,42.0373,-93.6005,anonymous,EN,1,64d90ef50ad4204b1babb416,1,0,0,89.682,0,0,0,4.489,0,40,0,0,12.272,0,1,16,16,12,17,16,13,,,,,,,,0,0,80.41,0,1,4,157,159,Region #1,18,3,0,0,155.202,0,0,0,14.017,0,0,0,25.644,0,,,,,,,,,,,,,,,2,5,6,,,,,,0,0,15.139,0,,,,,,,,,,1,,1,,1,,,43,1,,7,1,1,1,6392NwKkvp,MoHi_Study1,,35,R_2CNxI0cGuOhryIw,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player3-Overestimator: Hello
<br>Player2-Underestimator: HELLO
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:01:04,2023-11-29 16:21:19,0,76.112.5.227,100,1214,1,2023-11-29 16:21:19,R_1d6uvzabpJxsgM3,,,,,42.6678,-83.2917,anonymous,EN,1,5cfb5233df7d70001619ca90,1,0,0,13.033,0,0,0,3.014,0,150,0,0,2.623,0,2,15,15,10,15,15,10,,,,,,,,132.863,132.863,134.219,1,5,4,870,48,Region #2,14,3,0,0,17.867,0,0,0,52.924,0,0,0,25.013,0,,,,,,,,,,,,,,,1,2,6,"Makes sense. ",,,,,,,,,0,0,15.11,0,,,,,"Possibly, to understand how people work in a group.",1,,1,,1,,Great!,16,1,,7,4,1,1,6392NwKkvp,MoHi_Study1,,21,R_1d6uvzabpJxsgM3,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: Hey ya! Apparently I am an overestimator! Anyone else??
<br>Player2-Underestimator: Hi there!
<br>Player4-Underestimator: Hi
<br>Player3-Overestimator: Me too
<br>Player1-Overestimator: LOL! I coulnd't count as fast as they wanted me to :)
<br>Player2-Underestimator: I'm an underestimator.
<br> *** Player3-Overestimator has left the chat ***
<br>Player4-Underestimator: I couldn't do too well either
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:02:25,2023-11-29 16:22:00,0,76.188.194.226,100,1174,1,2023-11-29 16:22:00,R_1i8SEqEmno3Fflo,,,,,37.5623,-85.2645,anonymous,EN,1,642cfa28b81ed7ff33adcc9f,1,0,0,46.675,0,0,0,5.007,0,120,0,0,49.27,0,,,,,,,,1,18,18,14,14,14,10,0,0,42.891,0,1,4,562,349,Region #2,17,3,0,0,12.506,0,0,0,22.714,0,0,0,27.014,0,,,,,,,,,,,,,,,1,6,5,it is fair,0,0,16.814,0,,,,,,,,,,,,,making choices,1,,1,,1,,no,55,1,,7,2,1,1,6392NwKkvp,MoHi_Study1,,31,R_1i8SEqEmno3Fflo,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player4-Underestimator: hi
<br>Player2-Underestimator: hello
<br>Player4-Underestimator: what are we suppose to chat about
<br>Player2-Underestimator: Did you underestimate on purpose? I thought it was really hard to estimate
<br>Player1-Overestimator: hello
<br>Player2-Underestimator: lol, good question 4
<br> *** Player4-Underestimator has left the chat ***
<br>Player2-Underestimator: I dunno, I guessed 80 dots
<br> *** Player2-Underestimator has left the chat ***
<br>Player1-Overestimator: 150
<br> *** Player1-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:08:56,2023-11-29 16:22:19,0,71.114.99.245,100,803,1,2023-11-29 16:22:20,R_VULpPYFHdZ7iWzv,,,,,38.6759,-77.3157,anonymous,EN,1,63eb78a1fc614fd7af392873,1,44.474,44.474,44.858,1,1.848,1.848,3.11,1,35,0,0,105.821,0,1,16,18,13,18,16,14,,,,,,,,0,0,62.396,0,1,4,660,264,Region #2,17,3,0,0,86.055,0,0,0,12.529,0,0,0,25.121,0,,,,,,,,,,,,,,,1,6,9,focus,0,0,15.007,0,,,,,,,,,,,,,understanding,1,,1,,1,,nice,50,1,,2,7,1,1,6392NwKkvp,MoHi_Study1,,36,R_VULpPYFHdZ7iWzv,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br>Player2-Underestimator: Hello
<br>Player1-Overestimator: Hello - I guess I am an over estimator
<br>Player1-Overestimator: Did not think that about myself
<br>Player2-Underestimator: What process did you use to guess your number?
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:02:38,2023-11-29 16:22:24,0,47.46.156.26,100,1185,1,2023-11-29 16:22:24,R_1JW2AUivV1GhTVr,,,,,34.2734,-83.8781,anonymous,EN,1,632a9a164ae4b7deb9aa84db,1,0,0,10.091,0,0,0,3.018,0,150,0,0,304.001,0,,,,,,,,1,19,19,15,13,13,9,0,0,60.737,0,1,4,94,340,Region #1,18,3,0,0,11.174,0,0,0,13.142,0,0,0,25.153,0,2,8.073,8.073,24.942,1,,1,7,5,a fair deal,,,,,,,,,,,,,,,,,,,,,,,,,making a random choice,1,,1,,1,,none,19,5,transgender,3,2,1,1,6392NwKkvp,MoHi_Study1,,30,R_1JW2AUivV1GhTVr,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator," *** Warning: Participant Player2-Underestimator timed out in stage 1. Survey terminated. *** Warning: Participant Player4-Underestimator timed out in stage 1. Survey terminated.",300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br>Player3-Overestimator: Anyone there
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:05:57,2023-11-29 16:22:29,0,136.226.82.87,100,992,1,2023-11-29 16:22:30,R_3P5IDc7y6bQyqMt,,,,,33.7485,-84.3871,anonymous,EN,1,61005a9bfd2f14f18ef7ec7d,1,0,0,66.584,0,0,0,3.154,0,60,0,0,71.506,0,2,14,14,10,16,16,12,,,,,,,,0,0,44.332,0,1,4,597,212,Region #2,15,3,197.053,197.053,197.555,1,0,0,12.046,0,0,0,26.616,0,,,,,,,,,,,,,,,3,2,10,,0,0,15.12,0,,,,,,,,,,,,,See how ingroup/outgroup bias  affects people,1,,1,,1,,,18,1,,7,3,1,1,6392NwKkvp,MoHi_Study1,,37,R_3P5IDc7y6bQyqMt,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: hello
<br>Player3-Overestimator: hi there!
<br>Player4-Underestimator: It was hard to estimate the number of dots cause they were different sizes
<br>Player2-Underestimator: I thought i was close. 
<br>Player3-Overestimator: It was hard because it loaded slowly starting from the  top down
<br>Player1-Overestimator: I guess 83 just didn't have enough time to count
<br>Player3-Overestimator: I wonder how many there were
<br>Player3-Overestimator: what did everyone guess
<br>Player1-Overestimator: guessed*
<br>Player3-Overestimator: i guessed 45 and i was  over
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>Player4-Underestimator: I guessed 60 and was under
<br>",,chatLog,,,
2023-11-29 16:03:58,2023-11-29 16:24:14,0,73.180.254.185,100,1215,1,2023-11-29 16:24:14,R_24cjaXeJRqqvFn7,,,,,39.3407,-76.6753,anonymous,EN,1,5f0b25970238fd416ca91f5e,1,0,0,32.97,0,0,0,3.009,0,60,0,0,73.744,0,,,,,,,,1,16,16,12,16,16,12,0,0,22.476,0,4,5,759,284,Region #2,17,3,0,0,19.049,0,0,0,15.468,0,0,0,25.108,0,,,,,,,,,,,0,0,15.008,0,1,5,10,,,,,,,,,,,,,,,,,,to identify our perceptions of teamwork and fairness/cooperation,1,,1,,1,,,23,2,,7,3,1,1,6392NwKkvp,MoHi_Study1,,32,R_24cjaXeJRqqvFn7,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player1-Overestimator: Was it hard to estimate?
<br>Player3-Overestimator: total guess
<br>Player4-Underestimator: Hi guys! I underestimated the number of dots. The researchers didn't tell us how long we would have to look at the dots. LOL
<br>Player2-Underestimator: I didn’t guess enough dots! It was definitely hard to estimate
<br>Player1-Overestimator: 60...too many
<br>Player4-Underestimator: Yeah, it was hard to estimate because the dots were different sizes
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:04:56,2023-11-29 16:24:31,0,166.181.80.179,100,1175,1,2023-11-29 16:24:32,R_81tTvhhAEmU6G1b,,,,,41.6021,-93.6124,anonymous,EN,1,6286f7e85258b1fba2cd6f0d,1,0,0,10.274,0,0,0,3.01,0,75,0,0,71.506,0,2,13,13,9,13,13,9,,,,,,,,8.681,80.425,84.059,4,1,4,402,222,Region #1,14,3,0,0,12.799,0,0,0,23,0,0,0,25.011,0,,,,,,,,,,,0,0,15.106,0,1,6,10,No,,,,,,,,,,,,,,,,,To see if its fair,1,,1,,1,,,24,1,,7,3,1,1,6392NwKkvp,MoHi_Study1,,37,R_81tTvhhAEmU6G1b,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player1-Overestimator: hello
<br>Player3-Overestimator: hi there!
<br>Player4-Underestimator: It was hard to estimate the number of dots cause they were different sizes
<br>Player2-Underestimator: I thought i was close. 
<br>Player3-Overestimator: It was hard because it loaded slowly starting from the  top down
<br>Player1-Overestimator: I guess 83 just didn't have enough time to count
<br>Player3-Overestimator: I wonder how many there were
<br>Player3-Overestimator: what did everyone guess
<br>Player1-Overestimator: guessed*
<br>Player3-Overestimator: i guessed 45 and i was  over
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:15:04,2023-11-29 16:25:06,0,72.183.254.0,100,602,1,2023-11-29 16:25:07,R_erkRUWAPhfcaAj7,,,,,31.7596,-106.4884,anonymous,EN,1,65216f438f5d17003131d015,1,0,0,41.34,0,0,0,3.01,0,150,0,0,3.865,0,,,,,,,,1,16,16,12,16,16,12,0,0,24.583,0,1,4,360,133,Region #1,14,3,0,0,7.248,0,0,0,28.509,0,0,0,25.009,0,,,,,,,,,,,0,0,15.01,0,3,5,9,,,,,,,,,,,,,,,,,,To see which task people would choose for themselves,1,,1,,1,,,26,2,,"1,3",2,1,1,6392NwKkvp,MoHi_Study1,,40,R_erkRUWAPhfcaAj7,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player2-Underestimator: The picture disappeared a bit too fast for me to make an accurate estimation
<br>Player4-Underestimator: It was pretty difficult for me. Just a big blob
<br>Player1-Overestimator: are you an underestimator?
<br>Player3-Overestimator: There were a lot of small dots, wich made me think there were more
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
